group,subgroup,species,min_depth,max_depth,location,longitude,latitude,survey_min,survey_max,season,ref_id
chordata,chondrichthyes,Torpedo torpedo,82,348,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Trachinus draco,10,120,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Trachurus mediterraneus,19,249,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Trachurus picturatus,40,380,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Trachurus trachurus,25,393,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Trigla lyra,10,433,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Trigloporus lastoviza,25,139,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Trisopterus minutus,62,165,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Uranoscopus scaber,19,118,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Xyrichthys novacula,10,108,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Zeus faber,10,360,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,chondrichthyes,Galeus melastomus,101,745,balearic islands,3.4,40,44,745,spring,10
chordata,chondrichthyes,Scyliorhinus canicula,44,400,balearic islands,3.4,40,44,745,spring,10
chordata,chondrichthyes,Dalatias licha,698,698,balearic islands,3.4,40,44,745,spring,10
chordata,chondrichthyes,Squalus blainville,139,649,balearic islands,3.4,40,44,745,spring,10
chordata,chondrichthyes,Raja asterias,44,389,balearic islands,3.4,40,44,745,spring,10
chordata,chondrichthyes,Raja brachyura,70,70,balearic islands,3.4,40,44,745,spring,10
chordata,chondrichthyes,Raja clavata,85,400,balearic islands,3.4,40,44,745,spring,10
chordata,chondrichthyes,Raja miraletus,53,167,balearic islands,3.4,40,44,745,spring,10
chordata,chondrichthyes,Raja naevus,101,189,balearic islands,3.4,40,44,745,spring,10
chordata,chondrichthyes,Raja oxyrhinchus,371,400,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Chlorophthalmus agassizi,189,649,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Conger conger,139,737,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Echelus myrus,96,96,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Merluccius merluccius,44,737,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Micromesistius poutassou,163,745,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Molva macrophthalma,334,538,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Phycis blennoides,139,745,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Phycis phycis,74,74,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Trisopterus minutus,91,189,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Mora moro,388,745,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Zeus faber,53,189,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Epinephelus marginatus,53,53,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Serranus cabrilla,44,163,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Cepola rubescens,69,153,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Mullus barbatus,44,189,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Mullus surmuletus,44,538,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Diplodus annularis,44,44,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Diplodus puntazzo,44,44,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Diplodus vulgaris,44,74,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Dentex dentex,74,74,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Pagellus acarne,44,101,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Pagellus bogaraveo,96,96,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Pagellus erythrinus,44,101,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Pagrus pagrus,44,44,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Spicara smaris,53,139,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Coris julis,70,70,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Trachinus draco,44,167,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Trachinus radiatus,44,44,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Uranoscopus scaber,44,153,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Blennius ocellaris,44,139,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Centrolophus niger,353,538,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Helicolenus dactylopterus,153,538,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Scorpaena elongata,189,189,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Scorpaena notata,44,139,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Scorpaena porcus,53,160,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Scorpaena scrofa,44,139,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Chelidonichthys cuculus,76,189,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Lepidotrigla cavillone,44,167,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Trigla lucerna,74,74,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Trigla lyra,139,389,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Trigloporus lastoviza,44,101,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Peristedion cataphractum,69,706,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Dactylopterus volitans,44,53,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Citharus linguatula,74,153,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Lepidorhombus boscii,97,436,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Lepidorhombus whiffiagonis,189,371,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Bathysolea profundicola,436,436,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Microchirus ocellatus,58,58,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Microchirus variegatus,69,94,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Monochirus hispidus,44,53,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Solea kleinii,53,53,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Lophius budegassa,94,400,balearic islands,3.4,40,44,745,spring,10
chordata,osteichthyes,Lophius piscatorius,53,745,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Solenocera membranacea,353,538,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Aristeus antennatus,649,745,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Aristaeomorpha foliacea,737,737,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Parapenaeus longirostris,334,538,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Plesionika acanthonotus,472,702,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Plesionika antigai,334,436,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Plesionika edwardsii,388,436,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Plesionika gigliolii,334,737,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Plesionika heterocarpus,153,745,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Plesionika martia,436,745,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Nephrops norvegicus,371,694,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Palinurus elephas,96,133,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Calappa granulata,53,53,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Paromola cuvieri,538,706,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Liocarnicus depurator,91,353,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Macropipus tuberculatus,70,698,balearic islands,3.4,40,44,745,spring,10
crustacea,malacostraca,Geryon longipes,649,745,balearic islands,3.4,40,44,745,spring,10
mollusca,cephalopoda,Sepia elegans,58,334,balearic islands,3.4,40,44,745,spring,10
mollusca,cephalopoda,Sepia officinalis,44,69,balearic islands,3.4,40,44,745,spring,10
mollusca,cephalopoda,Sepia orbignyana,139,189,balearic islands,3.4,40,44,745,spring,10
mollusca,cephalopoda,Alloteuthis media,69,189,balearic islands,3.4,40,44,745,spring,10
mollusca,cephalopoda,Loligo vulgaris,44,108,balearic islands,3.4,40,44,745,spring,10
mollusca,cephalopoda,Illex coindetii,69,353,balearic islands,3.4,40,44,745,spring,10
mollusca,cephalopoda,Todarodes sagittatus,139,668,balearic islands,3.4,40,44,745,spring,10
mollusca,cephalopoda,Octopus vulgaris,44,163,balearic islands,3.4,40,44,745,spring,10
mollusca,cephalopoda,Scaeurgus unicirrhus,74,167,balearic islands,3.4,40,44,745,spring,10
mollusca,cephalopoda,Eledone cirrhosa,53,400,balearic islands,3.4,40,44,745,spring,10
mollusca,cephalopoda,Eledone moschata,44,101,balearic islands,3.4,40,44,745,spring,10
mollusca,cephalopoda,Brachioteuthis riisei,756,758,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Chiroteuthis veranyi,404,758,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Ctenopteryx sicula,404,409,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Abralia veranyi,88,720,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Pyroteuthis margaritifera,756,758,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Histioteuthis reversa,561,694,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Alloteuthis media,30,585,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Loligo forbesii,35,549,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Loligo vulgaris,16,335,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Octopoteuthis sicula,707,778,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Illex coindetii,37,766,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Todarodes sagittatus,770,770,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Todaropsis eblanae,110,766,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Ancistroteuthis lichtensteinii,257,770,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Argonauta argo,131,139,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Bathypolypus sponsalis,211,494,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Eledone cirrhosa,44,548,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Eledone moschata,16,223,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Octopus salutii,135,520,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Octopus vulgaris,16,270,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Pteroctopus tetracirrhus,88,706,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Scaeurgus unicirrhus,97,549,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Sepia elegans,31,585,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Sepia officinalis,16,179,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Sepia orbignyana,30,585,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Heteroteuthis dispar,332,735,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Neorossia caroli,207,567,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Rondeletiola minor,55,766,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Rossia macrosoma,167,567,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Sepietta neglecta,88,163,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Sepietta obscura,31,31,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Sepietta oweniana,47,715,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Sepiola intermedia,60,293,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Sepiola ligulata,84,216,S aegean,25.5,37,16,770,spr/sum,11
mollusca,cephalopoda,Sepiola rondeletii,75,104,S aegean,25.5,37,16,770,spr/sum,11
chordata,chondrichthyes,Scyliorhinus canicula,38,74,marmara,27.75,40.55,38,74,all,8
chordata,chondrichthyes,Squalus acanthias,40,73,marmara,27.75,40.55,38,74,all,8
chordata,chondrichthyes,Oxynotus centrina,38,73,marmara,27.75,40.55,38,74,all,8
chordata,chondrichthyes,Torpedo marmorata,42,73,marmara,27.75,40.55,38,74,all,8
chordata,chondrichthyes,Raja clavata,38,73,marmara,27.75,40.55,38,74,all,8
chordata,chondrichthyes,Raja miraletus,70,71,marmara,27.75,40.55,38,74,all,8
chordata,chondrichthyes,Dasyatis pastinaca,63,74,marmara,27.75,40.55,38,74,all,8
chordata,chondrichthyes,Mylobatis aquila,40,45,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Engraulis encrasicolus,60,61,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Sardina pilchardus,42,45,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Sprattus sprattus,39,68,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Merluccius merluccius,38,74,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Gaidropsarus biscayensis,42,68,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Merlangius merlangus,38,74,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Lophius budegassa,65,74,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Zeus faber,40,73,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Scorpaena porcus,38,45,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Chelidonichthys cuculus,40,74,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Eutrigla gurnardus,38,74,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Lepidotrigla cavillone,40,73,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Chelidonichthys lucerna,38,73,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Trigla lyra,42,73,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Trigloporus lastoviza,42,42,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Pomatomus saltatrix,38,74,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Serranus hepatus,38,74,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Diplodus annularis,38,63,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Trachurus trachurus,38,74,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Spicara maena,38,73,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Mullus barbatus,38,73,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Mullus surmuletus,40,71,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Cepola macrophthalma,40,74,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Uranoscopus scaber,38,73,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Blennius ocellaris,40,73,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Callionymus lyra,38,74,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Callionymus maculatus,70,73,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Callionymus pusillus,42,42,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Gobius niger,38,74,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Leuseurigobius friesii,39,73,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Citharus linguatula,38,74,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Arnoglossus laterna,38,74,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Arnoglossus thori,42,45,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Buglossidium luteum,40,44,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Microchirus hispidus,39,41,marmara,27.75,40.55,38,74,all,8
chordata,osteichthyes,Solea solea,38,44,marmara,27.75,40.55,38,74,all,8
chordata,chondrichthyes,Chimera monstrosa,320,392,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Galeus melastomus,210,401,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Scyliorhinus canicula,63,383,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Mustelus asterias,170,183,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Etmopterus spinax,320,401,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Squalus acanthias,65,330,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Squalus blainville,63,95,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Oxynotus centrina,75,80,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Squatina squatina,320,330,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Torpedo marmorata,75,183,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Dipturus oxyrhinchus,65,401,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Raja asterias,75,80,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Raja clavata,63,356,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Raja miraletus,65,383,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Raja radula,75,80,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Dasyatis pastinaca,65,75,N aegean,26,40.5,63,401,all,8
chordata,chondrichthyes,Mylobatis aquila,75,98,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Conger conger,75,324,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Engraulis encrasicolus,72,95,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Argentina sphyraena,88,395,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Chlorophthalmus agassizi,210,383,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Coelorinchus caelorhincus,183,401,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Hymenocephalus italicus,210,401,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Nezumia sclerorhynchus,320,330,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Merluccius merluccius,63,401,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Gaidropsarus biscayensis,320,330,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Phycis blennoides,100,401,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Gadiculus argenteus,170,401,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Merlangius merlangus,65,383,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Micromesistius poutassou,170,401,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Molva dypterygia,170,401,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Trisopterus minutus,63,220,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Ophidion barbatum,90,98,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Lophius budegassa,63,401,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Lophius piscatorius,332,356,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Hoplostethus mediterraneus,325,401,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Zeus faber,63,237,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Helicolenus dactylopterus,90,392,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Scorpaena notata,75,98,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Chelidonichthys cuculus,75,330,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Eutrigla gurnardus,63,95,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Lepidotrigla cavillone,65,100,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Chelidonichthys lucerna,63,324,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Trigla lyra,63,401,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Trigloporus lastoviza,63,98,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Peristedion cataphractum,325,392,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Serranus cabrilla,70,100,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Serranus hepatus,63,330,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Serranus scriba,80,95,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Boops boops,63,100,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Dentex dentex,77,79,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Dentex macrophthalmus,77,95,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Dentex maroccanus,76,98,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Pagellus acarne,65,98,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Pagellus bogaraveo,75,401,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Pagellus erythrinus,72,183,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Pagrus pagrus,75,98,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Trachurus trachurus,63,324,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Centracanthus cirrus,80,95,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Spicara maena,65,330,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Spicara smaris,63,73,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Mullus barbatus,63,330,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Mullus surmuletus,75,80,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Cepola macrophthalma,70,100,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Trachinus draco,63,100,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Echiichthys vipera,63,79,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Uranoscopus scaber,65,82,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Blennius ocellaris,63,100,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Callionymus lyra,65,70,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Callionymus pusillus,75,230,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Deltentosteus quadrimaculatus,65,95,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Gobius niger,80,95,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Leuseurigobius friesii,210,330,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Lepidopus caudatus,320,324,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Scomber scombrus,100,100,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Capros aper,100,383,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Citharus linguatula,63,230,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Lepidorhombus boscii,65,401,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Arnoglossus laterna,63,220,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Arnoglossus thori,72,82,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Microchirus variegatus,63,80,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Solea solea,63,80,N aegean,26,40.5,63,401,all,8
chordata,osteichthyes,Symphurus nigrescens,65,330,N aegean,26,40.5,63,401,all,8
mollusca,cephalopoda,Abralia veranyi,320,320,levant,34.5,31.9,200,570,aut,12
crustacea,malacostraca,Aegaeon lacazei,200,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Alepes djedaba,17,49,levant,34.5,31.9,16,145,spr/sum,13
mollusca,bivalvia,Anadara transversa,200,200,levant,34.5,31.9,200,570,aut,12
mollusca,cephalopoda,Ancistroteuthis lichtensteinii,570,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Apogon imberbis,30,30,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Apogonichthyoides pharaonis,25,37,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Argentina sphyraena,200,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Argyropelecus hemigymnus,440,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Ariosoma balearicum,17,60,levant,34.5,31.9,16,145,spr/sum,13
crustacea,malacostraca,Aristaeomorpha foliacea,320,570,levant,34.5,31.9,200,570,aut,12
crustacea,malacostraca,Aristeus antennatus,320,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Arnoglossus kessleri,200,200,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Arnoglossus rueppelii,200,320,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Atherina boyeri,17,43,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Atherinomorus lacunosus,36,45,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Balistes capriscus,37,51,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Blennius ocellaris,84,200,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Boops boops,16,146,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Bothus podas,16,73,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Bregmaceros atlanticus,200,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Bregmaceros atlanticus,36,65,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Callionymus filamentosus,17,84,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Capros aper,200,440,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Caranx crysos,35,77,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Caranx rhonchus,37,37,levant,34.5,31.9,16,145,spr/sum,13
chordata,chondrichthyes,Centrophorus granulosus,440,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Ceratotha steindachneri,200,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Champsodon nudivittis,200,200,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Chauliodus sloani,320,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Chelidonichthys lucerna,200,200,levant,34.5,31.9,200,570,aut,12
chordata,chondrichthyes,Chimera monstrosa,570,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Chlorophthalmus agassizi,200,570,levant,34.5,31.9,200,570,aut,12
crustacea,malacostraca,Chlorotocus crassicornis,200,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Citharus linguatula,27,200,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Coelorinchus caelorhincus,320,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Conger conger,27,320,levant,34.5,31.9,16,570,all,1213
